m20260421140622,"0.25"" [3]",0.045625,0.0568,0.091209,0.110643,0.051394,0.034574,0.045533,0.030121,0.031534,0.038518,0.037752,0.028505,0.026012,0.024338,0.015306,0.014584,0.026582,0.032743,0.019318,0.032529,0.040259,0.026316,0.029738,0.048073,0.034498,0.022869,0.017284,0.015491,0.011854,0.009311,0.009911,0.012591,0.01187,0.014897,0.017572,0.016108,0.01523,0.020946,0.025191,0.021924,0.016418,0.013573,0.013708,0.011185,0.011611,0.012948,0.011711,0.010748,0.012423,0.013689,0.012029,0.011738,0.013275,0.014221,0.016195,0.018085,0.018399,0.020455,0.022559,0.021561,0.019682,0.019824,0.020242,0.020083,0.018237,0.021539,0.029688,0.038338,0.040186,0.028253,0.020867,0.024131,0.020797,0.020717,0.016647,0.015011,0.013554,0.012276,0.010429,0.009843,0.010981,0.011932,0.013137,0.014348,0.014045,0.013501,0.012302,0.011219,0.01036,0.010303,0.010511,0.011376,0.010803,0.009547,0.009351,0.009479,0.00913,0.008986,0.01069,0.012269,0.012627,0.011609,0.009984,0.009643,0.009973,0.012819,0.014158,0.012869,0.012679,0.012888,0.011857,0.010758,0.010292,0.009634,0.008644,0.008202,0.008164,0.008307,0.008255,0.008229,0.008375,0.008707,0.008932,0.008695,0.008255,0.007925,0.007937,0.008367,0.008677,0.008624,0.008457,0.007766,0.006786,0.005969,0.005198,0.004659,0.004571,0.004609,0.004712,0.004512,0.004729,0.004729,0.004478,0.004231,0.003775,0.003384,0.003065,0.002911,0.002592,0.002271,0.001948,0.001644,0.001447,0.001278,0.001112,0.000912,0.000664,0.000426,0.000243,0.000117
m20260421140821,"0.25"" [4]",0.04395,0.064709,0.086722,0.090814,0.058668,0.047045,0.042989,0.035819,0.0344,0.040513,0.044513,0.033514,0.022509,0.02093,0.013599,0.018129,0.030226,0.037752,0.022649,0.037241,0.042724,0.020693,0.022858,0.034845,0.025762,0.020415,0.016165,0.017997,0.014057,0.012625,0.013259,0.013931,0.013715,0.01504,0.016864,0.016062,0.019348,0.021033,0.020769,0.01656,0.014382,0.012738,0.013452,0.012465,0.011966,0.011999,0.011168,0.010522,0.013962,0.016143,0.013893,0.013292,0.014235,0.014789,0.016287,0.018012,0.01965,0.02213,0.022729,0.020564,0.018907,0.018186,0.018757,0.019247,0.017519,0.020928,0.028208,0.035155,0.03528,0.029096,0.020513,0.017981,0.017927,0.014072,0.013497,0.012829,0.011168,0.011109,0.011802,0.011593,0.012299,0.013141,0.014332,0.015134,0.015593,0.015775,0.015835,0.014972,0.014631,0.015155,0.014502,0.014397,0.013814,0.01252,0.010588,0.009719,0.009353,0.008653,0.009379,0.010334,0.010136,0.009072,0.007937,0.008302,0.011301,0.014351,0.015377,0.015134,0.01605,0.016824,0.015537,0.013359,0.011841,0.01071,0.009478,0.008025,0.007299,0.007006,0.007172,0.00753,0.007859,0.008202,0.00818,0.008625,0.008694,0.008278,0.008161,0.008593,0.009099,0.00933,0.009279,0.008825,0.007718,0.006669,0.00593,0.005521,0.004919,0.004417,0.004322,0.004168,0.004233,0.00411,0.003917,0.003538,0.003124,0.002866,0.002574,0.002454,0.002349,0.002302,0.002136,0.001996,0.001822,0.001619,0.001414,0.001119,0.000822,0.000529,0.000294,0.00016
m20260421140906,"0.25"" [5]",0.047101,0.055869,0.052151,0.089563,0.057269,0.027286,0.033452,0.03678,0.038128,0.039993,0.036439,0.027971,0.022773,0.027758,0.016798,0.01671,0.034477,0.040197,0.025134,0.037745,0.037214,0.019819,0.025506,0.044132,0.030163,0.019465,0.014816,0.012952,0.008132,0.008724,0.012627,0.015361,0.013833,0.016088,0.017551,0.017781,0.018047,0.019925,0.021404,0.01911,0.014249,0.015653,0.016443,0.015596,0.015997,0.016378,0.014588,0.013779,0.013819,0.015781,0.015708,0.015964,0.019115,0.020768,0.021633,0.022754,0.023902,0.023278,0.021375,0.018556,0.016968,0.018305,0.019601,0.019367,0.019998,0.027153,0.041616,0.046975,0.03388,0.026771,0.027964,0.023276,0.01862,0.019421,0.015098,0.013268,0.013748,0.011583,0.010227,0.01059,0.011104,0.011703,0.012212,0.012775,0.013556,0.014066,0.013971,0.013729,0.012662,0.012411,0.01205,0.01227,0.012249,0.011914,0.011089,0.010422,0.009804,0.009918,0.009825,0.00945,0.008661,0.008742,0.007736,0.006497,0.009155,0.011865,0.01348,0.013358,0.014227,0.015161,0.01413,0.012811,0.011532,0.010256,0.008554,0.007615,0.007652,0.007418,0.006864,0.006633,0.006788,0.007054,0.007013,0.006609,0.00621,0.00609,0.006475,0.006737,0.007158,0.007357,0.007122,0.006933,0.006516,0.005782,0.005409,0.005163,0.004164,0.003371,0.002974,0.003301,0.003533,0.003634,0.003547,0.003454,0.003191,0.002776,0.00245,0.002355,0.002263,0.001996,0.001814,0.001721,0.001606,0.001461,0.001253,0.000965,0.000661,0.000451,0.000249,0.000119
m20260421141018,"0.25"" [1 foam]",0.044784,0.01679,0.024718,0.047851,0.05457,0.030091,0.034796,0.020882,0.028769,0.038273,0.032988,0.031077,0.019825,0.01837,0.016473,0.020828,0.037687,0.037171,0.024454,0.030425,0.030772,0.022031,0.03491,0.059377,0.042419,0.034189,0.030625,0.024143,0.01903,0.019009,0.014267,0.016298,0.018657,0.023432,0.026472,0.02243,0.022365,0.030107,0.030852,0.028198,0.026117,0.025585,0.026408,0.026987,0.02685,0.025488,0.024594,0.023849,0.027825,0.031786,0.027688,0.023529,0.028456,0.031382,0.034347,0.03873,0.043059,0.046798,0.048461,0.046293,0.044673,0.040656,0.039676,0.040125,0.041105,0.045651,0.059214,0.063029,0.049844,0.046634,0.03376,0.026701,0.029292,0.028372,0.027099,0.025412,0.023288,0.020268,0.017947,0.016555,0.015106,0.013354,0.01456,0.017499,0.017664,0.016377,0.015737,0.015721,0.015912,0.016183,0.015302,0.015832,0.014873,0.013809,0.012648,0.012272,0.01287,0.01156,0.014791,0.018586,0.01993,0.02034,0.018473,0.016104,0.016113,0.019481,0.021955,0.022137,0.023337,0.024189,0.022588,0.020641,0.020832,0.019073,0.016071,0.014679,0.015169,0.014933,0.013853,0.013366,0.013283,0.013065,0.014009,0.014192,0.013616,0.013158,0.012672,0.012149,0.011601,0.011564,0.010946,0.009731,0.00862,0.007732,0.006731,0.00571,0.004995,0.005583,0.007189,0.00813,0.007965,0.007991,0.007452,0.006281,0.005205,0.004706,0.004803,0.00498,0.004902,0.004717,0.004317,0.003592,0.00294,0.002327,0.00183,0.001463,0.001028,0.00064,0.000358,0.000199
m20260421141050,"0.25"" [2 foam]",0.029222,0.026584,0.023896,0.053134,0.053087,0.025569,0.034899,0.023849,0.032941,0.040235,0.026748,0.023268,0.022932,0.024276,0.017268,0.023634,0.037335,0.04028,0.029552,0.033333,0.028453,0.024093,0.034429,0.052162,0.035767,0.026691,0.024011,0.019272,0.013111,0.015044,0.017431,0.015117,0.018691,0.021628,0.023997,0.021303,0.019472,0.023859,0.029194,0.029647,0.022422,0.020446,0.023229,0.024835,0.022822,0.022164,0.022503,0.022714,0.025351,0.026002,0.022739,0.021823,0.02373,0.025462,0.025658,0.029138,0.035429,0.036636,0.034957,0.033153,0.031039,0.031463,0.031666,0.027855,0.031871,0.046785,0.0507,0.04501,0.057431,0.035289,0.022178,0.039761,0.038638,0.026606,0.025109,0.02556,0.024752,0.022508,0.019885,0.018142,0.019173,0.020536,0.021638,0.021741,0.021694,0.021708,0.022045,0.021994,0.021699,0.022288,0.022267,0.022268,0.021292,0.01912,0.016625,0.014202,0.014913,0.018061,0.019897,0.021259,0.022723,0.020944,0.017732,0.018031,0.018895,0.020293,0.024373,0.028024,0.027329,0.026706,0.027037,0.023701,0.01934,0.017027,0.016103,0.013915,0.013178,0.012976,0.013029,0.012391,0.012683,0.013597,0.014246,0.014794,0.015425,0.015167,0.014843,0.014847,0.015213,0.015757,0.015838,0.015161,0.01342,0.0114,0.009546,0.008106,0.007005,0.006359,0.006031,0.00679,0.007628,0.007409,0.00677,0.006242,0.005611,0.004926,0.004577,0.00427,0.003989,0.00392,0.003709,0.00333,0.003057,0.002579,0.002145,0.001711,0.001244,0.000808,0.000443,0.000227
m20260421141126,"0.25"" [3 foam]",0.043623,0.025926,0.028386,0.057538,0.057287,0.029085,0.038018,0.028547,0.033613,0.039213,0.032386,0.025423,0.020826,0.020544,0.016226,0.020058,0.029364,0.031739,0.025546,0.033525,0.031141,0.021436,0.032877,0.056842,0.0506,0.036863,0.029512,0.030901,0.026369,0.021441,0.01954,0.015107,0.017625,0.021309,0.024409,0.021091,0.0184,0.020873,0.023554,0.025751,0.024202,0.019417,0.019722,0.01945,0.02015,0.021836,0.021624,0.020729,0.024121,0.027337,0.025007,0.021708,0.025228,0.027611,0.027063,0.029717,0.033806,0.036846,0.034258,0.030902,0.031252,0.031806,0.030627,0.033066,0.039607,0.051808,0.067479,0.064244,0.035917,0.042294,0.033816,0.023399,0.032881,0.032087,0.024676,0.021181,0.022049,0.019024,0.017005,0.018365,0.02097,0.022421,0.023746,0.024958,0.024308,0.022963,0.022874,0.02328,0.020981,0.020053,0.019951,0.018677,0.017303,0.016469,0.014934,0.014959,0.015579,0.016647,0.019605,0.022085,0.024894,0.025545,0.023204,0.019525,0.015544,0.016948,0.02399,0.025626,0.025906,0.028174,0.028879,0.026193,0.023518,0.020983,0.018238,0.016312,0.014419,0.01317,0.011985,0.01207,0.011941,0.01155,0.011844,0.011917,0.011127,0.011065,0.011838,0.012708,0.013736,0.01424,0.014275,0.014023,0.013256,0.01143,0.009428,0.007594,0.005774,0.004809,0.005703,0.007494,0.008026,0.007304,0.006877,0.006226,0.005808,0.005079,0.004452,0.003969,0.003649,0.003458,0.003194,0.002784,0.00243,0.002062,0.001616,0.001282,0.001008,0.00063,0.000299,0.000148
m20260421141204,"0.25"" [4 foam]",0.042689,0.023389,0.03017,0.049146,0.052572,0.026047,0.037823,0.025199,0.029862,0.039018,0.033575,0.025116,0.015625,0.015411,0.012941,0.01366,0.026331,0.02591,0.015105,0.020591,0.021353,0.021299,0.024977,0.039989,0.03458,0.032475,0.028249,0.024724,0.020234,0.018884,0.015546,0.016963,0.016289,0.019844,0.023427,0.021558,0.022056,0.026884,0.030804,0.034826,0.029905,0.020115,0.020618,0.021785,0.020819,0.021296,0.021932,0.02164,0.020853,0.022188,0.02164,0.020234,0.022129,0.024017,0.02385,0.02553,0.030973,0.0354,0.034926,0.034801,0.035939,0.034941,0.033637,0.034151,0.03665,0.046463,0.057952,0.05339,0.043669,0.029169,0.028909,0.031944,0.033564,0.027529,0.022144,0.023417,0.022715,0.019825,0.017612,0.01781,0.017929,0.019599,0.021356,0.020577,0.020238,0.020217,0.019325,0.018373,0.018339,0.018379,0.018334,0.016915,0.016971,0.017563,0.017295,0.015915,0.013943,0.014637,0.016356,0.017411,0.017862,0.019003,0.017925,0.013145,0.011628,0.015096,0.016218,0.017943,0.021031,0.021827,0.020958,0.02154,0.02089,0.018535,0.016178,0.015467,0.014782,0.014326,0.013925,0.013634,0.012943,0.013081,0.013935,0.01392,0.013415,0.013147,0.013249,0.012954,0.012338,0.01232,0.012118,0.011457,0.010348,0.009181,0.007591,0.005959,0.005031,0.004379,0.005413,0.005803,0.005533,0.005961,0.006603,0.006109,0.005157,0.004824,0.005363,0.005631,0.005283,0.005005,0.004653,0.004086,0.003465,0.00291,0.002562,0.002275,0.001939,0.001698,0.001475,0.001294
m20260421141236,"0.25"" [5 foam]",0.041372,0.021003,0.024101,0.044412,0.042786,0.023365,0.040946,0.027211,0.034245,0.051928,0.039943,0.019365,0.014669,0.016296,0.011238,0.015035,0.028009,0.026311,0.018908,0.017722,0.015746,0.023321,0.020065,0.042596,0.031567,0.029967,0.021865,0.01779,0.016505,0.013242,0.009888,0.008973,0.011409,0.01798,0.022752,0.021009,0.017509,0.022328,0.02682,0.029151,0.024625,0.018715,0.018519,0.018659,0.017315,0.019799,0.017362,0.017924,0.01912,0.019739,0.020053,0.019523,0.022434,0.023699,0.023866,0.024048,0.024593,0.026905,0.026084,0.026414,0.025051,0.025619,0.026437,0.028933,0.029328,0.042259,0.051193,0.043081,0.034892,0.037545,0.028019,0.025486,0.028041,0.023455,0.021086,0.019719,0.018848,0.017397,0.015391,0.012643,0.01266,0.014516,0.016324,0.018153,0.018273,0.01797,0.018187,0.019027,0.019399,0.017568,0.016456,0.015779,0.014328,0.013422,0.012925,0.012618,0.0126,0.011359,0.011543,0.01312,0.014926,0.015025,0.012863,0.009918,0.010018,0.012423,0.013664,0.015816,0.017976,0.018008,0.018237,0.019161,0.017764,0.015578,0.014442,0.012963,0.011867,0.011595,0.012521,0.012505,0.011692,0.011957,0.012733,0.012841,0.013182,0.01295,0.012549,0.012342,0.012044,0.011609,0.011964,0.011753,0.010262,0.008921,0.008056,0.006687,0.005814,0.006448,0.006633,0.00644,0.006521,0.006415,0.005906,0.005571,0.005132,0.004532,0.004017,0.0039,0.003971,0.003981,0.003578,0.002907,0.002273,0.001879,0.001545,0.001211,0.000925,0.000628,0.000347,0.000188
m20260421141632,"0.50"" [5 foam]",0.030846,0.040669,0.068763,0.067218,0.075911,0.052582,0.033327,0.030961,0.025102,0.0196,0.024088,0.02924,0.030603,0.029066,0.02504,0.02229,0.021443,0.016989,0.015459,0.021284,0.024198,0.027071,0.029946,0.034467,0.035552,0.037037,0.042104,0.040163,0.034974,0.032046,0.030102,0.035364,0.04253,0.048759,0.04686,0.058024,0.059664,0.063811,0.064781,0.06168,0.039466,0.02648,0.025607,0.022946,0.022575,0.025218,0.027813,0.031107,0.038498,0.045582,0.043124,0.038197,0.035796,0.03249,0.030912,0.030374,0.023936,0.017765,0.019945,0.021092,0.024238,0.024218,0.022154,0.027775,0.033168,0.026604,0.032169,0.032488,0.029808,0.031022,0.033043,0.034909,0.037853,0.041011,0.040282,0.04032,0.045992,0.055134,0.060869,0.054996,0.048216,0.042715,0.037577,0.034163,0.031247,0.028412,0.024628,0.019728,0.017625,0.016875,0.018469,0.023539,0.02502,0.02361,0.026957,0.03288,0.036985,0.04257,0.042885,0.037263,0.035452,0.036323,0.034011,0.030802,0.026697,0.021969,0.019818,0.021842,0.022273,0.02142,0.021376,0.02153,0.02078,0.021596,0.023114,0.022751,0.022814,0.023622,0.022836,0.021734,0.022958,0.025923,0.029,0.031005,0.030801,0.028439,0.023265,0.017434,0.012577,0.010365,0.009552,0.009242,0.00869,0.00906,0.010166,0.011179,0.011713,0.012165,0.011673,0.010715,0.009856,0.009237,0.010399,0.011007,0.01135,0.012145,0.011808,0.009891,0.00843,0.008043,0.007206,0.005632,0.004118,0.003205,0.002682,0.002266,0.001856,0.001401,0.001094,0.000986
m20260421141721,"0.50"" [5 foam]",0.039996,0.036673,0.070613,0.08042,0.089454,0.06202,0.034087,0.025201,0.019913,0.024466,0.037017,0.047428,0.04909,0.043522,0.036675,0.031577,0.027757,0.025633,0.024102,0.022576,0.023821,0.029157,0.032601,0.033755,0.035534,0.037851,0.040252,0.041305,0.043548,0.043864,0.039072,0.039784,0.046557,0.050984,0.051874,0.061159,0.074452,0.075651,0.083161,0.066209,0.035723,0.029575,0.027034,0.024166,0.027989,0.031868,0.033324,0.038349,0.042249,0.042134,0.038589,0.034983,0.029782,0.028904,0.032589,0.031637,0.028414,0.025974,0.026013,0.026933,0.02608,0.028696,0.034211,0.039507,0.04006,0.045345,0.046576,0.037664,0.039701,0.040448,0.042478,0.048422,0.050986,0.052568,0.052855,0.057503,0.068531,0.078626,0.077671,0.072964,0.065618,0.058745,0.053439,0.04787,0.043564,0.03748,0.030184,0.027367,0.02359,0.01923,0.020844,0.023766,0.025253,0.02602,0.030925,0.037911,0.042725,0.044031,0.042224,0.03928,0.03689,0.03205,0.027549,0.02469,0.021104,0.019847,0.020683,0.021915,0.025143,0.027396,0.028222,0.028939,0.028683,0.028406,0.028759,0.026344,0.023914,0.022331,0.018109,0.01903,0.020721,0.022618,0.027298,0.028884,0.026678,0.023865,0.019042,0.014497,0.011672,0.010139,0.008419,0.007567,0.007783,0.008224,0.01082,0.011798,0.01198,0.014361,0.016394,0.015579,0.012638,0.010798,0.011843,0.011996,0.010767,0.01109,0.01187,0.010959,0.010164,0.009887,0.008841,0.007301,0.005831,0.004663,0.003633,0.002639,0.001879,0.001234,0.000608,0.000253
m20260421141852,"0.50"" [1 foam .25"" weight]",0.038437,0.044827,0.038697,0.036702,0.035115,0.027583,0.02916,0.030837,0.029918,0.03508,0.038417,0.038334,0.037676,0.035819,0.034081,0.035897,0.032616,0.028121,0.029165,0.030667,0.031213,0.0329,0.03438,0.037556,0.044028,0.045285,0.045297,0.047102,0.041037,0.035701,0.036473,0.043241,0.054268,0.061759,0.056678,0.082431,0.078584,0.065286,0.070723,0.068406,0.05973,0.054602,0.037905,0.02638,0.026637,0.029525,0.034757,0.03787,0.042655,0.048037,0.048418,0.044029,0.042292,0.043475,0.048012,0.049049,0.042758,0.038076,0.038993,0.042173,0.041819,0.040167,0.046831,0.054594,0.04537,0.036066,0.037376,0.038749,0.040363,0.043246,0.04473,0.044683,0.046063,0.050376,0.057233,0.070254,0.079511,0.080056,0.067478,0.045552,0.035413,0.03218,0.030193,0.030338,0.026655,0.024342,0.029158,0.03463,0.042465,0.053589,0.058044,0.059624,0.062934,0.065337,0.067917,0.071313,0.071955,0.071288,0.071659,0.068648,0.062118,0.059065,0.055817,0.043334,0.031882,0.025473,0.027216,0.02701,0.026169,0.025709,0.02448,0.024008,0.023535,0.022119,0.022588,0.022942,0.021402,0.02135,0.024228,0.026686,0.028515,0.030652,0.03302,0.035245,0.035585,0.033527,0.030628,0.027127,0.023331,0.02009,0.0178,0.014978,0.010645,0.006629,0.005305,0.006327,0.00732,0.008236,0.009237,0.009606,0.009283,0.009285,0.009509,0.009733,0.009388,0.009446,0.010331,0.011332,0.010579,0.009145,0.007982,0.006388,0.004528,0.002903,0.001823,0.001405,0.00127,0.001019,0.00062,0.000331
m20260421141936,"0.50"" [2 foam .25"" weight]",0.025654,0.043174,0.050881,0.034089,0.035854,0.038914,0.039879,0.042849,0.044076,0.03955,0.038288,0.039118,0.042775,0.039979,0.040465,0.045998,0.046228,0.040951,0.036046,0.036648,0.04025,0.03827,0.036633,0.038255,0.038559,0.03689,0.0398,0.043569,0.0459,0.051629,0.054451,0.048601,0.059935,0.080304,0.083385,0.076962,0.093756,0.082634,0.069725,0.070146,0.051977,0.033172,0.031908,0.028314,0.02682,0.033772,0.035728,0.042621,0.045945,0.04995,0.055116,0.051931,0.044208,0.041617,0.045581,0.045515,0.040738,0.036998,0.033606,0.03324,0.03704,0.051095,0.058531,0.056705,0.059497,0.05367,0.040192,0.032642,0.034682,0.036563,0.039501,0.041806,0.044114,0.048481,0.058152,0.070841,0.082997,0.087789,0.075566,0.065585,0.058908,0.050785,0.046247,0.043228,0.038794,0.034771,0.028831,0.027415,0.034996,0.038417,0.042912,0.046241,0.048435,0.05205,0.056702,0.060578,0.064635,0.064614,0.059754,0.055408,0.048302,0.038382,0.033993,0.035987,0.034485,0.0324,0.03371,0.035016,0.03473,0.031443,0.029571,0.028634,0.026237,0.023724,0.020157,0.017369,0.016626,0.02061,0.024705,0.026409,0.027152,0.026692,0.024921,0.023508,0.022559,0.021062,0.019039,0.017736,0.01683,0.016387,0.015702,0.01458,0.012927,0.011101,0.009954,0.008804,0.009181,0.010577,0.011209,0.01201,0.013038,0.0125,0.010755,0.008777,0.007588,0.007278,0.006966,0.006859,0.006298,0.006472,0.006367,0.00563,0.004748,0.00378,0.002853,0.002158,0.001631,0.001081,0.000563,0.000299
m20260421145135,"0.50"" [1 with tape]",0.072091,0.102739,0.054094,0.026796,0.036011,0.029977,0.017113,0.019544,0.021399,0.024048,0.025641,0.02733,0.015228,0.015605,0.015817,0.018716,0.017386,0.014697,0.015326,0.01395,0.014743,0.013694,0.013646,0.014816,0.016639,0.018599,0.018692,0.022781,0.030516,0.039731,0.045347,0.047727,0.055333,0.06708,0.060384,0.040198,0.030402,0.028952,0.029076,0.0265,0.035658,0.029179,0.021507,0.020935,0.021546,0.025271,0.031286,0.027136,0.021072,0.021391,0.022483,0.02592,0.025564,0.021983,0.021034,0.020331,0.019546,0.016767,0.013661,0.014858,0.018294,0.023106,0.032257,0.042834,0.04746,0.041778,0.031792,0.026946,0.023037,0.022068,0.025112,0.028265,0.034194,0.040627,0.045566,0.052442,0.054317,0.048722,0.042525,0.03395,0.024658,0.019113,0.017739,0.017848,0.015747,0.013804,0.014486,0.017245,0.021762,0.027024,0.030681,0.032452,0.031706,0.030163,0.029665,0.02969,0.029788,0.028546,0.026045,0.024845,0.024671,0.022529,0.022709,0.026507,0.025641,0.022195,0.02276,0.022911,0.020085,0.019446,0.016551,0.013775,0.012844,0.012724,0.0127,0.013347,0.015395,0.017141,0.016258,0.015759,0.015735,0.01496,0.014101,0.014424,0.01416,0.012105,0.010408,0.008593,0.007287,0.00701,0.007697,0.008148,0.007458,0.00694,0.006524,0.006059,0.006025,0.006877,0.007309,0.007591,0.007754,0.007373,0.006683,0.006268,0.005767,0.005844,0.006277,0.006332,0.005614,0.005365,0.004953,0.003839,0.002988,0.002401,0.002014,0.001609,0.001127,0.000827,0.000484,0.000166
m20260421145404,"0.50"" [2 with tape]",0.033453,0.074343,0.052235,0.023318,0.029816,0.029609,0.01794,0.014607,0.013591,0.021731,0.022355,0.0201,0.013649,0.009194,0.008996,0.009191,0.011586,0.016146,0.013713,0.011197,0.011843,0.011028,0.012735,0.014382,0.013453,0.010848,0.010389,0.014263,0.018976,0.033366,0.040116,0.039372,0.044584,0.051019,0.049128,0.038177,0.028928,0.023221,0.017595,0.021878,0.027283,0.029017,0.026261,0.020713,0.019284,0.022028,0.025232,0.029767,0.02624,0.018336,0.015098,0.016433,0.020695,0.021104,0.017206,0.018402,0.017963,0.01702,0.01376,0.012343,0.016761,0.022491,0.043501,0.056298,0.04735,0.045954,0.039045,0.026694,0.025404,0.024113,0.025189,0.027783,0.032488,0.036187,0.046322,0.058069,0.048786,0.03895,0.033869,0.022093,0.019493,0.021361,0.019824,0.017511,0.016095,0.015123,0.014787,0.016007,0.017794,0.020708,0.027886,0.03529,0.03774,0.038858,0.041042,0.045747,0.047928,0.045551,0.04381,0.039889,0.035288,0.034159,0.029739,0.023876,0.024176,0.027009,0.024431,0.022625,0.021851,0.017709,0.012837,0.012657,0.014045,0.014501,0.014733,0.014789,0.013916,0.015017,0.016818,0.016523,0.014718,0.014554,0.014889,0.013504,0.012828,0.012196,0.010785,0.009646,0.008967,0.00883,0.009959,0.009821,0.009352,0.008363,0.007185,0.006304,0.006377,0.006822,0.007218,0.007096,0.006608,0.006293,0.006193,0.006351,0.00618,0.006315,0.006652,0.005946,0.004955,0.005196,0.005015,0.004265,0.003481,0.002691,0.002084,0.001697,0.001367,0.001019,0.000598,0.00034
m20260421145454,"0.50"" [3 with tape]",0.043018,0.076203,0.064146,0.020448,0.028553,0.025594,0.01225,0.009522,0.008289,0.022494,0.018642,0.01465,0.009754,0.013258,0.012083,0.010793,0.010459,0.01309,0.012416,0.009695,0.008472,0.01205,0.014917,0.014383,0.012205,0.011278,0.013768,0.016527,0.028346,0.035836,0.045611,0.048908,0.049069,0.06956,0.06337,0.038887,0.030575,0.023527,0.01926,0.022962,0.033354,0.031271,0.024699,0.021811,0.02306,0.028913,0.028596,0.026219,0.023144,0.018581,0.019579,0.025348,0.021354,0.017358,0.019337,0.019076,0.017853,0.015122,0.010457,0.010831,0.015783,0.023108,0.031316,0.051962,0.05232,0.038372,0.031754,0.024501,0.022164,0.015447,0.017519,0.023921,0.028618,0.039239,0.048623,0.054227,0.056051,0.048259,0.037033,0.030086,0.021981,0.016455,0.016286,0.014495,0.013877,0.015335,0.013716,0.013756,0.018028,0.024208,0.028594,0.032553,0.037691,0.039674,0.038896,0.037445,0.038705,0.041247,0.038408,0.033577,0.033227,0.030709,0.023907,0.023618,0.030091,0.030418,0.025666,0.02426,0.019743,0.016658,0.015241,0.015953,0.016469,0.016449,0.016514,0.015766,0.016454,0.0196,0.020176,0.017329,0.017327,0.016267,0.013164,0.012735,0.011427,0.009329,0.007931,0.007367,0.008028,0.00768,0.008158,0.008946,0.00819,0.006784,0.006558,0.006708,0.006478,0.006846,0.006885,0.006896,0.007136,0.00667,0.006399,0.006695,0.006282,0.005505,0.005822,0.00636,0.005342,0.004661,0.00421,0.003524,0.002995,0.00261,0.002147,0.001628,0.001089,0.000712,0.000403,0.000106
m20260421145757,"0.50"" [4 with tape]",0.041129,0.0864,0.047167,0.015018,0.027734,0.025403,0.01047,0.016287,0.01281,0.020307,0.012534,0.012804,0.013224,0.012342,0.009452,0.011336,0.010643,0.0106,0.013464,0.010478,0.010957,0.013532,0.014238,0.011703,0.012183,0.012048,0.010206,0.011942,0.014634,0.020076,0.030485,0.033963,0.032462,0.047615,0.049826,0.026772,0.019718,0.015978,0.014181,0.020706,0.023052,0.019593,0.022634,0.020892,0.018621,0.023019,0.02607,0.020581,0.013004,0.011531,0.012168,0.015575,0.020749,0.022542,0.022571,0.023095,0.021264,0.020833,0.015963,0.00925,0.009709,0.017755,0.02839,0.027032,0.03718,0.039797,0.020674,0.013859,0.010618,0.011974,0.013175,0.013496,0.018354,0.026251,0.030202,0.029304,0.039423,0.045692,0.033499,0.028184,0.022173,0.013283,0.009465,0.01076,0.011599,0.010497,0.011278,0.011458,0.013333,0.015696,0.019363,0.024523,0.027846,0.031094,0.032716,0.032015,0.030769,0.028066,0.024255,0.021446,0.020351,0.02088,0.02165,0.021516,0.024306,0.029195,0.030274,0.027225,0.022705,0.017892,0.013949,0.011787,0.011635,0.013155,0.014799,0.013876,0.013562,0.015072,0.014887,0.012609,0.012642,0.013822,0.014363,0.015717,0.016292,0.014854,0.013151,0.010815,0.007844,0.006867,0.006898,0.007147,0.006051,0.005375,0.005451,0.005781,0.006343,0.006754,0.007676,0.007802,0.007153,0.006396,0.005686,0.00509,0.005172,0.005141,0.004816,0.005083,0.005871,0.005703,0.004486,0.003537,0.00287,0.002333,0.001945,0.001558,0.001124,0.000726,0.000375,0.000147
m20260421145855,"0.50"" [5 with tape]",0.052056,0.074293,0.05471,0.023109,0.030589,0.024737,0.014139,0.014521,0.013142,0.026403,0.018687,0.015509,0.012609,0.010504,0.008174,0.007448,0.010651,0.012939,0.007187,0.011409,0.018021,0.016131,0.014808,0.015274,0.016129,0.013814,0.014078,0.012227,0.017066,0.026049,0.036978,0.041619,0.045753,0.063898,0.052952,0.029112,0.022802,0.020118,0.022626,0.024063,0.018916,0.027666,0.025784,0.022279,0.021126,0.024334,0.025505,0.027088,0.024502,0.02008,0.017355,0.016919,0.023543,0.023436,0.017151,0.017165,0.019761,0.017462,0.015519,0.017774,0.021886,0.032813,0.048764,0.064196,0.062659,0.044445,0.02893,0.018242,0.01331,0.012577,0.014857,0.015989,0.018635,0.026406,0.035325,0.044525,0.043445,0.038802,0.037627,0.03024,0.02564,0.018434,0.011839,0.0111,0.011707,0.011179,0.009255,0.01104,0.015495,0.020169,0.023518,0.027702,0.031142,0.029839,0.026923,0.025412,0.023951,0.022551,0.023476,0.025253,0.027859,0.030555,0.028588,0.0264,0.03198,0.034234,0.030095,0.027807,0.026758,0.021214,0.016653,0.017692,0.019991,0.021163,0.020256,0.017564,0.01552,0.014171,0.012062,0.010065,0.007489,0.008973,0.010881,0.011686,0.010959,0.009666,0.009321,0.008452,0.008027,0.008764,0.010093,0.010022,0.007733,0.006391,0.005938,0.005955,0.00626,0.006086,0.005337,0.004809,0.004637,0.004724,0.005034,0.005801,0.006168,0.006316,0.006074,0.005036,0.005387,0.005812,0.005312,0.004548,0.003594,0.002756,0.002027,0.001455,0.001027,0.000608,0.000282,0.000125
